Subject,ItemNo,Reaction.Time,Condition,item_num
tuj009,27,897.0800000242889,unrelated,Odd
tuj009,27,444.65499999932945,related,Odd
tuj009,28,1772.9299999773502,related,Even
tuj009,28,1015.9600000479259,unrelated,Even
tuj009,29,796.2950000073761,unrelated,Odd
tuj009,29,881.9500000099652,related,Odd
tuj009,30,1711.5000000339933,related,Even
tuj009,30,929.8249999992549,unrelated,Even
tuj009,31,1371.915000025183,related,Odd
tuj009,31,1042.684999993071,unrelated,Odd
tuj009,32,1006.0999999986961,unrelated,Even
tuj009,32,545.574999996461,related,Even
tuj009,33,711.3849999732338,related,Odd
tuj009,33,620.0650000246242,unrelated,Odd
tuj009,34,2216.815000050701,related,Even
tuj009,34,643.2199999690056,unrelated,Even
tuj009,35,926.4100000145845,related,Odd
tuj009,35,1553.2050000037998,unrelated,Odd
tuj009,36,622.304999968037,unrelated,Even
tuj009,36,1252.6300000026822,related,Even
tuj009,37,893.2999999960884,unrelated,Odd
tuj009,37,965.4050000244752,related,Odd
tuj009,38,581.1850000172853,related,Even
tuj009,38,474.64999998919666,unrelated,Even
tuj009,39,907.6099999947473,unrelated,Odd
tuj009,39,956.4200000022538,related,Odd
tuj009,40,1302.9099999694154,unrelated,Even
tuj009,40,998.7650000257418,related,Even
udr002,1,510,related,Odd
udr002,1,530.0000000001164,unrelated,Odd
udr002,2,649,related,Even
udr002,2,565,unrelated,Even
udr002,3,634,related,Odd
udr002,3,746,unrelated,Odd
udr002,4,718.9999999999854,unrelated,Even
udr002,4,889,related,Even
udr002,5,685,unrelated,Odd
udr002,5,684.0000000001164,related,Odd
udr002,6,637,unrelated,Even
udr002,6,519,related,Even
udr002,7,624,related,Odd
udr002,7,610.0000000001164,unrelated,Odd
udr002,8,421,related,Even
udr002,8,478,unrelated,Even
udr002,9,622,unrelated,Odd
udr002,9,559,related,Odd
udr002,11,511,related,Odd
udr002,11,644,unrelated,Odd
udr002,12,804,unrelated,Even
udr002,12,621,related,Even
udr002,14,806,unrelated,Even
udr002,14,1292,related,Even
udr002,15,669,related,Odd
udr002,15,706,unrelated,Odd
udr002,17,662.9999999999709,unrelated,Odd
udr002,17,1913.000000000029,related,Odd
udr002,18,652.9999999999854,related,Even
udr002,18,504,unrelated,Even
udr002,19,656.9999999999854,unrelated,Odd
udr002,19,553,related,Odd
udr002,20,754,related,Even
udr002,20,644,unrelated,Even
udr002,21,1071,related,Odd
udr002,21,727.9999999999709,unrelated,Odd
udr002,22,986,unrelated,Even
udr002,22,962.0000000001164,related,Even
udr002,23,731,related,Odd
udr002,23,751,unrelated,Odd
udr002,24,699,unrelated,Even
udr002,24,502,related,Even
udr002,25,931,unrelated,Odd
udr002,25,588,related,Odd
udr002,26,647,related,Even
udr002,26,756.9999999998836,unrelated,Even
udr002,27,589,related,Odd
udr002,27,507,unrelated,Odd
udr002,28,933,related,Even
udr002,28,610,unrelated,Even
udr002,29,671,related,Odd
udr002,29,688,unrelated,Odd
udr002,30,756,related,Even
udr002,30,746,unrelated,Even
udr002,31,824,unrelated,Odd
udr002,31,644,related,Odd
udr002,33,551,related,Odd
udr002,33,554.9999999998836,unrelated,Odd
udr002,34,1364,related,Even
udr002,34,863,unrelated,Even
udr002,35,951.0000000000146,related,Odd
udr002,35,657,unrelated,Odd
udr002,36,684,related,Even
udr002,36,614.9999999999418,unrelated,Even
udr002,37,692,related,Odd
udr002,37,627,unrelated,Odd
udr002,38,482,related,Even
udr002,38,632,unrelated,Even
udr002,39,704,related,Odd
udr002,39,847.0000000001164,unrelated,Odd
udr002,40,887,unrelated,Even
udr002,40,746.9999999998836,related,Even
ufk038,1,559.0000000000582,unrelated,Odd
ufk038,1,795,related,Odd
ufk038,2,557,unrelated,Even
ufk038,2,474,related,Even
ufk038,3,465.0000000001164,unrelated,Odd
ufk038,3,467,related,Odd
ufk038,4,697,unrelated,Even
ufk038,4,491.99999999976717,related,Even
ufk038,5,547,related,Odd
ufk038,5,505,unrelated,Odd
ufk038,6,501,related,Even
ufk038,6,528.0000000001164,unrelated,Even
ufk038,7,550,related,Odd
ufk038,7,592,unrelated,Odd
ufk038,8,526,unrelated,Even
ufk038,8,646,related,Even
ufk038,9,484,related,Odd
ufk038,9,546,unrelated,Odd
ufk038,10,514,related,Even
ufk038,10,550,unrelated,Even
ufk038,11,542,unrelated,Odd
ufk038,11,446,related,Odd
ufk038,12,454,related,Even
ufk038,12,579.9999999997672,unrelated,Even
ufk038,14,827,unrelated,Even
ufk038,14,582,related,Even
ufk038,15,622,unrelated,Odd
ufk038,15,420,related,Odd
ufk038,16,620,unrelated,Even
ufk038,16,706,related,Even
ufk038,17,470.0000000001164,unrelated,Odd
ufk038,17,582,related,Odd
ufk038,18,670,unrelated,Even
ufk038,18,585,related,Even
ufk038,19,571.9999999998836,unrelated,Odd
ufk038,19,394.9999999998836,related,Odd
ufk038,20,804.0000000001164,unrelated,Even
ufk038,20,528,related,Even
ufk038,21,566,unrelated,Odd
ufk038,21,442,related,Odd
ufk038,22,521.9999999998836,unrelated,Even
ufk038,22,556,related,Even
ufk038,23,689,unrelated,Odd
ufk038,23,548,related,Odd
ufk038,24,596,unrelated,Even
ufk038,24,531,related,Even
ufk038,25,583.0000000000582,unrelated,Odd
ufk038,25,523,related,Odd
ufk038,27,500,related,Odd
ufk038,27,604,unrelated,Odd
ufk038,28,500,unrelated,Even
ufk038,28,540.9999999998836,related,Even
ufk038,29,483,related,Odd
ufk038,29,420,unrelated,Odd
ufk038,30,597,unrelated,Even
ufk038,30,572,related,Even
ufk038,31,550.0000000000582,unrelated,Odd
ufk038,31,472,related,Odd
ufk038,32,555.0000000002328,unrelated,Even
ufk038,32,777,related,Even
ufk038,34,613.9999999999418,related,Even
ufk038,34,626,unrelated,Even
ufk038,35,548,unrelated,Odd
ufk038,35,441,related,Odd
ufk038,36,591,unrelated,Even
ufk038,36,515,related,Even
ufk038,37,501,related,Odd
ufk038,37,440,unrelated,Odd
ufk038,38,686.0000000000582,unrelated,Even
ufk038,38,529.9999999997672,related,Even
ufk038,39,723,unrelated,Odd
ufk038,39,519,related,Odd
ufk038,40,504,related,Even
ufk038,40,522,unrelated,Even
unx194,1,568,related,Odd
unx194,1,464,unrelated,Odd
unx194,3,533,related,Odd
unx194,3,632,unrelated,Odd
unx194,4,615,related,Even
unx194,4,741,unrelated,Even
unx194,5,605,unrelated,Odd
unx194,5,505,related,Odd
unx194,6,495,unrelated,Even
unx194,6,610,related,Even
unx194,8,640,unrelated,Even
unx194,8,358,related,Even
unx194,9,562,related,Odd
unx194,9,510,unrelated,Odd
unx194,10,654,related,Even
unx194,10,635,unrelated,Even
unx194,12,507,related,Even
unx194,12,581,unrelated,Even
unx194,13,590,unrelated,Odd
unx194,13,440,related,Odd
unx194,15,608,unrelated,Odd
unx194,15,422,related,Odd
unx194,17,563,related,Odd
unx194,17,502,unrelated,Odd
unx194,18,548,related,Even
unx194,18,468,unrelated,Even
unx194,19,646,unrelated,Odd
unx194,19,416,related,Odd
unx194,22,603,unrelated,Even
unx194,22,537,related,Even
unx194,23,649,related,Odd
unx194,23,596,unrelated,Odd
unx194,24,629,related,Even
unx194,24,596,unrelated,Even
unx194,25,447,unrelated,Odd
unx194,25,478,related,Odd
unx194,26,606,unrelated,Even
unx194,26,514,related,Even
unx194,27,490,related,Odd
unx194,27,527,unrelated,Odd
unx194,29,577,related,Odd
unx194,29,580,unrelated,Odd
unx194,30,443,related,Even
unx194,30,580,unrelated,Even
unx194,32,485,unrelated,Even
unx194,32,465,related,Even
unx194,33,577,unrelated,Odd
unx194,33,474,related,Odd
unx194,34,682,related,Even
unx194,34,639,unrelated,Even
unx194,35,655,related,Odd
unx194,35,648,unrelated,Odd
unx194,37,651,unrelated,Odd
unx194,37,651,related,Odd
unx194,38,653,unrelated,Even
unx194,38,645,related,Even
unx194,39,601,unrelated,Odd
unx194,39,512,related,Odd
unx194,40,514,related,Even
unx194,40,458,unrelated,Even
uoo097,1,617.4350000001141,related,Odd
uoo097,1,660.7450000010431,unrelated,Odd
uoo097,2,586.5599999960978,related,Even
uoo097,2,856.7849999963073,unrelated,Even
uoo097,3,626.7149999985122,related,Odd
uoo097,3,588.3649999960326,unrelated,Odd
uoo097,4,697.6849999991828,unrelated,Even
uoo097,4,605.9000000022352,related,Even
uoo097,5,678.2800000000279,unrelated,Odd
uoo097,5,633.5150000012945,related,Odd
uoo097,6,781.8250000054832,related,Even
uoo097,6,588.5699999998324,unrelated,Even
uoo097,7,598.804999994114,related,Odd
uoo097,8,610.2850000024773,unrelated,Even
uoo097,8,675.3699999972014,related,Even
uoo097,9,747.029999998631,unrelated,Odd
uoo097,9,785.3249999971595,related,Odd
uoo097,10,620.1799999980722,unrelated,Even
uoo097,10,638.6550000024727,related,Even
uoo097,11,723.5599999985425,related,Odd
uoo097,11,634.8900000012945,unrelated,Odd
uoo097,12,675.3699999972014,unrelated,Even
uoo097,12,606.9350000034319,related,Even
uoo097,13,721.9249999980093,unrelated,Odd
uoo097,13,528.6500000001979,related,Odd
uoo097,14,964.6349999966333,related,Even
uoo097,14,798.6799999998766,unrelated,Even
uoo097,15,823.7399999998161,unrelated,Odd
uoo097,15,711.9650000022957,related,Odd
uoo097,16,646.6199999996461,related,Even
uoo097,16,802.6150000005728,unrelated,Even
uoo097,17,931.1300000044866,unrelated,Odd
uoo097,17,628.2800000044517,related,Odd
uoo097,18,757.4450000029174,unrelated,Even
uoo097,18,552.6100000060978,related,Even
uoo097,19,741.2900000053924,unrelated,Odd
uoo097,19,782.6850000055274,related,Odd
uoo097,20,731.7699999985052,related,Even
uoo097,20,767.8900000028079,unrelated,Even
uoo097,21,656.5599999958067,related,Odd
uoo097,21,628.3600000024308,unrelated,Odd
uoo097,22,1342.1549999984563,related,Even
uoo097,22,771.6549999968847,unrelated,Even
uoo097,23,915.7549999945331,related,Odd
uoo097,23,720.3500000032363,unrelated,Odd
uoo097,24,781.2850000045728,related,Even
uoo097,24,683.484999994107,unrelated,Even
uoo097,25,753.7500000034925,unrelated,Odd
uoo097,25,660.5950000011944,related,Odd
uoo097,26,595.3149999986636,related,Even
uoo097,26,630.2749999958323,unrelated,Even
uoo097,27,659.9150000038208,related,Odd
uoo097,27,597.2800000017742,unrelated,Odd
uoo097,28,779.354999998759,related,Even
uoo097,28,759.599999997532,unrelated,Even
uoo097,29,731.2549999987241,related,Odd
uoo097,29,578.6450000014156,unrelated,Odd
uoo097,31,949.8949999979232,unrelated,Odd
uoo097,31,662.6949999991339,related,Odd
uoo097,32,779.9450000020443,related,Even
uoo097,32,635.3600000002189,unrelated,Even
uoo097,33,872.0350000003236,related,Odd
uoo097,33,525.854999999865,unrelated,Odd
uoo097,34,765.4999999940628,related,Even
uoo097,34,830.8450000040466,unrelated,Even
uoo097,35,751.5500000008615,unrelated,Odd
uoo097,35,796.2100000004284,related,Odd
uoo097,36,688.9900000023772,related,Even
uoo097,36,633.4750000024214,unrelated,Even
uoo097,37,2014.725000000908,unrelated,Odd
uoo097,37,563.9250000022002,related,Odd
uoo097,38,755.8649999990594,unrelated,Even
uoo097,38,918.8050000012154,related,Even
uoo097,39,717.304999998305,unrelated,Odd
uoo097,39,590.365000003716,related,Odd
uoo097,40,685.7899999959045,unrelated,Even
uoo097,40,778.760000001057,related,Even
upo042,1,713.370000012219,unrelated,Odd
upo042,1,611.1750000272878,related,Odd
upo042,2,834.9799999850802,unrelated,Even
upo042,2,580.0500000477768,related,Even
upo042,4,1146.2149999570101,unrelated,Even
upo042,4,744.8699999949895,related,Even
upo042,5,976.6299999901094,related,Odd
upo042,5,711.1099999747239,unrelated,Odd
upo042,6,474.6799999848008,related,Even
upo042,6,582.7049999497831,unrelated,Even
upo042,7,547.4650000105612,related,Odd
upo042,7,608.219999994617,unrelated,Odd
upo042,8,606.2999999849126,related,Even
upo042,8,975.6349999806844,unrelated,Even
upo042,9,839.2549999989569,related,Odd
upo042,9,774.9399999738671,unrelated,Odd
upo042,10,812.160000030417,related,Even
upo042,10,716.1950000445358,unrelated,Even
upo042,11,995.0650000246242,related,Odd
upo042,11,710.7799999648705,unrelated,Odd
upo042,12,966.2050000042655,related,Even
upo042,12,928.9350000326522,unrelated,Even
upo042,14,775.8799999719486,unrelated,Even
upo042,14,835.2899999590591,related,Even
upo042,15,811.5349999861792,unrelated,Odd
upo042,15,601.8499999772757,related,Odd
upo042,16,1049.3099999730475,related,Even
upo042,16,885.2199999964796,unrelated,Even
upo042,18,662.819999968633,related,Even
upo042,18,632.9350000014529,unrelated,Even
upo042,19,1273.7900000065565,unrelated,Odd
upo042,19,714.2999999923632,related,Odd
upo042,21,946.8699999852106,related,Odd
upo042,21,886.034999974072,unrelated,Odd
upo042,22,675.1649999641813,related,Even
upo042,22,684.8899999749847,unrelated,Even
upo042,23,1169.484999962151,unrelated,Odd
upo042,23,583.3250000141561,related,Odd
upo042,24,581.7999999853782,related,Even
upo042,24,592.7150000352412,unrelated,Even
upo042,25,557.1099999942817,unrelated,Odd
upo042,25,461.99999999953434,related,Odd
upo042,26,881.0149999917485,unrelated,Even
upo042,26,657.7999999863096,related,Even
upo042,27,850.5199999781325,unrelated,Odd
upo042,27,592.4399999785237,related,Odd
upo042,28,805.0750000402331,unrelated,Even
upo042,28,671.18499998468906,related,Even
upo042,29,809.8750000353903,related,Odd
upo042,29,674.0600000484847,unrelated,Odd
upo042,32,634.1300000203773,related,Even
upo042,32,699.4900000281632,unrelated,Even
upo042,34,952.4449999444187,unrelated,Even
upo042,34,615.5250000301749,related,Even
upo042,36,1067.3400000086986,related,Even
upo042,36,715.4600000358187,unrelated,Even
upo042,37,2097.0549999619834,unrelated,Odd
upo042,37,804.8249999992549,related,Odd
upo042,38,680.9149999753572,unrelated,Even
upo042,38,548.8400000031106,related,Even
url190,2,595.0500001199543,unrelated,Even
url190,2,578.1649998389184,related,Even
url190,3,557.1749999653548,related,Odd
url190,3,829.0750000160187,unrelated,Odd
url190,4,595.875000115484,related,Even
url190,4,637.5849999021739,unrelated,Even
url190,6,752.9000001959503,unrelated,Even
url190,6,606.205000076443,related,Even
url190,7,617.2799998894334,unrelated,Odd
url190,7,660.6400001328439,related,Odd
url190,8,570.8650001324713,related,Even
url190,8,663.0400000140071,unrelated,Even
url190,9,616.999999852851,related,Odd
url190,9,654.3699998874217,unrelated,Odd
url190,10,767.4100000876933,related,Even
url190,10,852.9199999757111,unrelated,Even
url190,11,619.2800002172589,related,Odd
url190,11,588.9000000897795,unrelated,Odd
url190,12,665.0350000709295,unrelated,Even
url190,12,738.8799998443574,related,Even
url190,13,726.665000198409,unrelated,Odd
url190,13,599.8400000389665,related,Odd
url190,14,566.0949999000877,related,Even
url190,14,508.7949999142438,unrelated,Even
url190,15,629.2300000786781,related,Odd
url190,15,650.8649999741465,unrelated,Odd
url190,16,846.7249998357147,related,Even
url190,16,822.3949999082834,unrelated,Even
url190,19,941.774999955669,unrelated,Odd
url190,19,507.6450000051409,related,Odd
url190,21,609.7450000233948,related,Odd
url190,21,689.3899999558926,unrelated,Odd
url190,23,931.8150000181049,unrelated,Odd
url190,23,667.7099999506027,related,Odd
url190,24,1193.7949999701232,unrelated,Even
url190,24,792.6950000692159,related,Even
url190,25,675.3750001080334,unrelated,Odd
url190,25,514.1849999781698,related,Odd
url190,26,705.0900000613183,unrelated,Even
url190,26,688.0200000014156,related,Even
url190,28,789.4699999596924,related,Even
url190,28,520.1250000391155,unrelated,Even
url190,29,559.1899999417365,related,Odd
url190,29,805.3550000768155,unrelated,Odd
url190,32,714.7349999286234,related,Even
url190,32,797.614999813959,unrelated,Even
url190,35,668.6400000471622,related,Odd
url190,35,919.6500000543892,unrelated,Odd
url190,36,574.9999999534339,related,Even
url190,36,667.1549999155104,unrelated,Even
url190,37,988.8999999966472,unrelated,Odd
url190,37,676.5949998516589,related,Odd
url190,38,723.9049999043345,related,Even
url190,38,680.4599999450147,unrelated,Even
url190,39,800.8399999234825,unrelated,Odd
url190,39,732.0499999914318,related,Odd
url190,40,716.770000057295,related,Even
url190,40,748.2050000689924,unrelated,Even
urt249,1,556,related,Odd
urt249,1,878,unrelated,Odd
urt249,2,890,related,Even
urt249,2,1035.0000000001164,unrelated,Even
urt249,3,478.0000000000582,related,Odd
urt249,3,677,unrelated,Odd
urt249,4,830.0000000000291,unrelated,Even
urt249,4,625,related,Even
urt249,5,661,related,Odd
urt249,5,742,unrelated,Odd
urt249,6,629,unrelated,Even
urt249,6,739,related,Even
urt249,7,499,related,Odd
urt249,7,759.0000000000582,unrelated,Odd
urt249,8,417.9999999999418,related,Even
urt249,8,1590.0000000001164,unrelated,Even
urt249,9,725,unrelated,Odd
urt249,9,1188.0000000001164,related,Odd
urt249,10,651.9999999999709,unrelated,Even
urt249,10,791,related,Even
urt249,11,678,related,Odd
urt249,11,942,unrelated,Odd
urt249,12,744.9999999999854,related,Even
urt249,12,681,unrelated,Even
urt249,13,769,related,Odd
urt249,13,949,unrelated,Odd
urt249,14,1066,unrelated,Even
urt249,14,720.9999999999418,related,Even
urt249,15,637.0000000001164,unrelated,Odd
urt249,15,929.9999999998836,related,Odd
urt249,16,666,related,Even
urt249,16,1082,unrelated,Even
urt249,17,855.9999999999854,unrelated,Odd
urt249,17,645,related,Odd
urt249,18,911,related,Even
urt249,18,1000,unrelated,Even
urt249,19,797.0000000000146,related,Odd
urt249,19,733,unrelated,Odd
urt249,20,679,related,Even
urt249,20,759,unrelated,Even
urt249,21,737,related,Odd
urt249,21,721,unrelated,Odd
urt249,23,1018,related,Odd
urt249,23,737,unrelated,Odd
urt249,24,726,unrelated,Even
urt249,24,845,related,Even
urt249,25,787,unrelated,Odd
urt249,25,869,related,Odd
urt249,26,574.0000000001164,related,Even
urt249,26,853,unrelated,Even
urt249,27,794.0000000000146,unrelated,Odd
urt249,27,899,related,Odd
urt249,28,699,related,Even
urt249,28,840,unrelated,Even
urt249,29,846,unrelated,Odd
urt249,29,685,related,Odd
urt249,30,952,related,Even
urt249,30,1420.0000000001164,unrelated,Even
urt249,31,901,related,Odd
urt249,31,758.9999999998836,unrelated,Odd
urt249,32,774.9999999999709,related,Even
urt249,32,861,unrelated,Even
urt249,33,925.0000000000146,unrelated,Odd
urt249,33,686,related,Odd
urt249,34,885.0000000000146,related,Even
urt249,34,1004,unrelated,Even
urt249,35,531,related,Odd
urt249,35,975,unrelated,Odd
urt249,36,761,unrelated,Even
urt249,36,622,related,Even
urt249,37,914,unrelated,Odd
urt249,37,703,related,Odd
urt249,38,880,unrelated,Even
urt249,38,877.0000000000582,related,Even
urt249,40,939.0000000000291,unrelated,Even
urt249,40,695,related,Even
uvf212,1,597,unrelated,Odd
uvf212,1,459,related,Odd
uvf212,2,422,related,Even
uvf212,2,632,unrelated,Even
uvf212,3,621,unrelated,Odd
uvf212,3,427,related,Odd
uvf212,4,828,unrelated,Even
uvf212,4,552,related,Even
uvf212,5,442,unrelated,Odd
uvf212,5,493,related,Odd
uvf212,6,1005,related,Even
uvf212,6,533,unrelated,Even
uvf212,7,456,related,Odd
uvf212,7,510,unrelated,Odd
uvf212,8,527,related,Even
uvf212,8,438,unrelated,Even
uvf212,9,492,related,Odd
uvf212,9,476,unrelated,Odd
uvf212,10,444,unrelated,Even
uvf212,10,408,related,Even
uvf212,11,403,related,Odd
uvf212,11,489,unrelated,Odd
uvf212,12,587,related,Even
uvf212,12,480,unrelated,Even
uvf212,13,409,related,Odd
uvf212,13,473,unrelated,Odd
uvf212,15,490,unrelated,Odd
uvf212,15,404,related,Odd
uvf212,16,550,related,Even
uvf212,16,561,unrelated,Even
uvf212,18,497,unrelated,Even
uvf212,18,956,related,Even
uvf212,19,513,unrelated,Odd
uvf212,19,529,related,Odd
uvf212,21,667,unrelated,Odd
uvf212,21,506,related,Odd
uvf212,22,490,related,Even
uvf212,22,438,unrelated,Even
uvf212,23,539,unrelated,Odd
uvf212,23,503,related,Odd
uvf212,24,584,unrelated,Even
uvf212,24,439,related,Even
uvf212,25,474,related,Odd
uvf212,25,414,unrelated,Odd
uvf212,26,406,related,Even
uvf212,26,401,unrelated,Even
uvf212,27,465,related,Odd
uvf212,27,437,unrelated,Odd
uvf212,28,683,unrelated,Even
uvf212,28,650,related,Even
uvf212,29,376,unrelated,Odd
uvf212,29,655,related,Odd
uvf212,31,493,related,Odd
uvf212,31,542,unrelated,Odd
uvf212,33,854,related,Odd
uvf212,33,414,unrelated,Odd
uvf212,35,520,unrelated,Odd
uvf212,35,422,related,Odd
uvf212,36,460,related,Even
uvf212,36,531,unrelated,Even
uvf212,37,625,unrelated,Odd
uvf212,37,387,related,Odd
uvf212,38,460,related,Even
uvf212,38,586,unrelated,Even
uvf212,39,539,related,Odd
uvf212,39,456,unrelated,Odd
uvf212,40,600,related,Even
uvf212,40,518,unrelated,Even
uzn065,1,938,unrelated,Odd
uzn065,1,926,related,Odd
uzn065,2,542,unrelated,Even
uzn065,2,755,related,Even
uzn065,3,527,unrelated,Odd
uzn065,3,665,related,Odd
uzn065,4,668,unrelated,Even
uzn065,4,1452,related,Even
uzn065,5,937,related,Odd
uzn065,5,715,unrelated,Odd
uzn065,6,666,unrelated,Even
uzn065,7,698,related,Odd
uzn065,8,1015,related,Even
uzn065,8,625,unrelated,Even
uzn065,9,700,related,Odd
uzn065,9,758,unrelated,Odd
uzn065,10,767,unrelated,Even
uzn065,10,730,related,Even
uzn065,11,575,unrelated,Odd
uzn065,11,1000,related,Odd
uzn065,12,735,related,Even
uzn065,12,957,unrelated,Even
uzn065,13,1058,unrelated,Odd
uzn065,13,932,related,Odd
uzn065,14,978,related,Even
uzn065,14,821,unrelated,Even
uzn065,15,684,unrelated,Odd
uzn065,15,587,related,Odd
uzn065,16,638,related,Even
uzn065,16,778,unrelated,Even
uzn065,17,929,unrelated,Odd
uzn065,17,619,related,Odd
uzn065,19,863,unrelated,Odd
uzn065,19,1433,related,Odd
uzn065,20,2179,unrelated,Even
uzn065,20,788,related,Even
uzn065,21,963,related,Odd
uzn065,21,616,unrelated,Odd
uzn065,22,990,related,Even
uzn065,22,808,unrelated,Even
uzn065,23,824,unrelated,Odd
uzn065,23,576,related,Odd
uzn065,24,775,related,Even
uzn065,24,690,unrelated,Even
uzn065,25,909,related,Odd
uzn065,25,476,unrelated,Odd
uzn065,26,1054,unrelated,Even
uzn065,26,545,related,Even
uzn065,27,816,unrelated,Odd
uzn065,27,943,related,Odd
uzn065,28,706,unrelated,Even
uzn065,28,929,related,Even
uzn065,29,706,related,Odd
uzn065,29,744,unrelated,Odd
uzn065,30,598,related,Even
uzn065,30,1012,unrelated,Even
uzn065,31,953,unrelated,Odd
uzn065,31,746,related,Odd
uzn065,32,608,related,Even
uzn065,32,701,unrelated,Even
uzn065,33,490,related,Odd
uzn065,33,1048,unrelated,Odd
uzn065,34,936,unrelated,Even
uzn065,34,759,related,Even
uzn065,36,944,related,Even
uzn065,36,792,unrelated,Even
uzn065,37,849,unrelated,Odd
uzn065,37,866,related,Odd
uzn065,38,1056,unrelated,Even
uzn065,38,515,related,Even
uzn065,39,779,unrelated,Odd
uzn065,39,905,related,Odd
uzn065,40,646,related,Even
uzn065,40,804,unrelated,Even
val107,1,654.5100000221282,related,Odd
val107,1,611.5800000261515,unrelated,Odd
val107,2,759.5950000686571,unrelated,Even
val107,2,538.5249999817461,related,Even
val107,3,750.4549999721348,related,Odd
val107,3,745.9449999732897,unrelated,Odd
val107,4,901.5849999850616,unrelated,Even
val107,4,660.7749999966472,related,Even
val107,5,796.3500000769272,unrelated,Odd
val107,5,1135.1049999939278,related,Odd
val107,6,574.5149999856949,unrelated,Even
val107,6,626.7949999310076,related,Even
val107,7,596.1050000041723,unrelated,Odd
val107,7,446.7599999625236,related,Odd
val107,8,709.8550000227988,unrelated,Even
val107,8,689.4249999895692,related,Even
val107,9,692.3350000288337,related,Odd
val107,9,705.7849999982864,unrelated,Odd
val107,10,752.864999929443,unrelated,Even
val107,10,618.1799999903888,related,Even
val107,11,745.6150000216439,related,Odd
val107,11,729.8799999989569,unrelated,Odd
val107,12,807.5999999418855,unrelated,Even
val107,12,605.8250000933185,related,Even
val107,13,555.6199999991804,unrelated,Odd
val107,13,744.3800000473857,related,Odd
val107,14,700.4850000375882,related,Even
val107,14,647.2450000001118,unrelated,Even
val107,15,734.5249999780208,unrelated,Odd
val107,15,656.3099999912083,related,Odd
val107,17,646.4149999665096,related,Odd
val107,17,622.6849999511614,unrelated,Odd
val107,18,572.2999999998137,unrelated,Even
val107,18,428.7749999202788,related,Even
val107,19,679.4750000117347,related,Odd
val107,19,590.4749999754131,unrelated,Odd
val107,20,916.3949999492615,related,Even
val107,20,809.0450000017881,unrelated,Even
val107,21,633.0450000241399,related,Odd
val107,21,712.4600000679493,unrelated,Odd
val107,22,896.4249999262393,unrelated,Even
val107,22,614.9999999906868,related,Even
val107,23,764.5699999993667,unrelated,Odd
val107,23,647.0449999906123,related,Odd
val107,24,716.9050000375137,related,Even
val107,24,750.5749999545515,unrelated,Even
val107,25,492.9750000592321,related,Odd
val107,25,521.1750000016764,unrelated,Odd
val107,26,617.934999987483,related,Even
val107,26,648.0100000044331,unrelated,Even
val107,27,810.6100000441074,unrelated,Odd
val107,27,609.4499999890104,related,Odd
val107,28,896.8099999474362,unrelated,Even
val107,28,725.8800000417978,related,Even
val107,29,798.5649999463931,unrelated,Odd
val107,29,527.2400000831112,related,Odd
val107,31,684.1749999439344,related,Odd
val107,31,685.6549999210984,unrelated,Odd
val107,32,820.4149999655783,related,Even
val107,32,646.6749999672174,unrelated,Even
val107,33,666.510000010021,unrelated,Odd
val107,33,537.2450000140816,related,Odd
val107,34,638.660000055097,unrelated,Even
val107,34,669.495000038296,related,Even
val107,35,749.610000057146,related,Odd
val107,35,641.2850000197068,unrelated,Odd
val107,36,809.60999999661,unrelated,Even
val107,36,475.1999999862164,related,Even
val107,37,813.7499999720603,unrelated,Odd
val107,37,659.6549999667332,related,Odd
val107,38,665.5700000701472,related,Even
val107,38,622.440000064671,unrelated,Even
val107,39,880.5749999592081,unrelated,Odd
val107,39,657.5650000013411,related,Odd
val107,40,847.5099999923259,unrelated,Even
val107,40,734.859999967739,related,Even
vcn163,1,577.2649999707937,unrelated,Odd
vcn163,1,473.57500018551946,related,Odd
vcn163,2,566.6949998121709,unrelated,Even
vcn163,2,492.5200000870973,related,Even
vcn163,3,621.915000025183,related,Odd
vcn163,3,618.8100001309067,unrelated,Odd
vcn163,4,613.4600001387298,unrelated,Even
vcn163,4,557.9699999652803,related,Even
vcn163,5,592.2300000675023,unrelated,Odd
vcn163,5,548.0700000189245,related,Odd
vcn163,6,619.7649999521673,related,Even
vcn163,6,586.3399999216199,unrelated,Even
vcn163,7,537.5850000418723,related,Odd
vcn163,7,642.7899999544024,unrelated,Odd
vcn163,8,633.7649999186397,unrelated,Even
vcn163,8,1177.73999995552,related,Even
vcn163,9,611.3599999807775,unrelated,Odd
vcn163,9,489.534999942407,related,Odd
vcn163,10,545.6050001084805,unrelated,Even
vcn163,10,456.99999993667006,related,Even
vcn163,11,629.0000001899898,unrelated,Odd
vcn163,11,468.92000013031065,related,Odd
vcn163,12,546.8949999194592,related,Even
vcn163,12,652.229999890551,unrelated,Even
vcn163,13,698.0649998877198,unrelated,Odd
vcn163,13,495.72500004433095,related,Odd
vcn163,14,609.2700001318008,related,Even
vcn163,14,589.7750000003725,unrelated,Even
vcn163,15,584.8900000564754,unrelated,Odd
vcn163,15,519.2700000479817,related,Odd
vcn163,16,724.2499999701977,unrelated,Even
vcn163,16,514.4400000572205,related,Even
vcn163,17,594.1649999003857,related,Odd
vcn163,17,545.7549998536706,unrelated,Odd
vcn163,18,525.0049999449402,related,Even
vcn163,18,604.1949999053031,unrelated,Even
