ID,TRIAL_INDEX,con,pic_percent,TransformedDwellPic,Q,acc,List
P133,48,0,0.06800314465408805,0.263823986756133,Q68,0,List3
P133,48,0,0.06800314465408805,0.263823986756133,Q67,0,List3
P133,49,0,0.29218859957776216,0.5710844429968799,Q69,1,List3
P133,5,1,0.22217267710829944,0.4908230892176042,Q9,0,List3
P133,5,1,0.22217267710829944,0.4908230892176042,Q8,0,List3
P133,50,0,0.1530275023805523,0.4019213449606026,Q70,1,List3
P133,50,0,0.1530275023805523,0.4019213449606026,Q71,0,List3
P133,51,0,0.2156587266108947,0.48294650784692567,Q72,1,List3
P133,51,0,0.2156587266108947,0.48294650784692567,Q73,0,List3
P133,51,0,0.2156587266108947,0.48294650784692567,Q74,1,List3
P133,52,0,0.2208131294293174,0.4891860702667493,Q75,0,List3
P133,53,0,0.050821256038647344,0.22739022791053956,Q76,1,List3
P133,54,0,0.1454314950647469,0.39126142439087136,Q77,0,List3
P133,54,0,0.1454314950647469,0.39126142439087136,Q78,0,List3
P133,55,0,0.11880062526644877,0.351892191743139,Q79,1,List3
P133,56,0,0.06440045897877224,0.25657840164531115,Q80,1,List3
P133,57,0,0.23500810372771475,0.506107436978233,Q81,0,List3
P133,57,0,0.23500810372771475,0.506107436978233,Q82,0,List3
P133,58,0,0.04326923076923077,0.20954264791774627,Q83,0,List3
P133,59,0,0.14147353856796957,0.38561568689437986,Q84,0,List3
P133,6,1,0.23600473254872656,0.5072818351519521,Q10,0,List3
P133,60,0,0.13399633603768646,0.37476634327823893,Q85,0,List3
P133,61,0,0.1369559551733125,0.37909040499653024,Q86,1,List3
P133,62,0,0.27019796682718034,0.5466234943732868,Q87,1,List3
P133,62,0,0.27019796682718034,0.5466234943732868,Q88,1,List3
P133,63,0,0.19227994227994227,0.453926044974308,Q89,1,List3
P133,63,0,0.19227994227994227,0.453926044974308,Q90,1,List3
P133,7,1,0.16869214784963163,0.4232452435823718,Q11,1,List3
P133,8,1,0.17972161572052403,0.4377866184856016,Q12,1,List3
P133,8,1,0.17972161572052403,0.4377866184856016,Q13,1,List3
P133,9,1,0.1390752625437573,0.3821626304983315,Q14,1,List3
P133,9,1,0.1390752625437573,0.3821626304983315,Q15,0,List3
P134,22,1,0.1267402376910017,0.3639903255132969,Q32,1,List4
P134,22,1,0.1267402376910017,0.3639903255132969,Q31,1,List4
P134,23,1,0.16488287560581583,0.4181359743889437,Q34,1,List4
P134,23,1,0.16488287560581583,0.4181359743889437,Q33,1,List4
P134,24,1,0.10560198081089446,0.330974279306372,Q35,1,List4
P134,25,1,0.22065586882623475,0.4889964817125471,Q36,1,List4
P134,26,1,0.02417632702867602,0.15612082026162738,Q38,1,List4
P134,26,1,0.02417632702867602,0.15612082026162738,Q37,1,List4
P134,27,1,0.2032520325203252,0.46770037540940324,Q39,1,List4
P134,29,1,0.1710536472404477,0.4263895573198452,Q41,1,List4
P134,30,1,0.25537241810974337,0.529780405414638,Q42,0,List4
P134,31,1,0.17946355446355447,0.4374504679182698,Q43,1,List4
P134,32,1,0.09424950646373305,0.3120400672954161,Q45,1,List4
P134,32,1,0.09424950646373305,0.3120400672954161,Q44,1,List4
P134,33,1,0.0765802570006685,0.28039097968586396,Q46,1,List4
P134,33,1,0.0765802570006685,0.28039097968586396,Q47,1,List4
P134,34,1,0.2930059900447144,0.5719827631773338,Q48,1,List4
P134,35,1,0.27221377362589616,0.5488905783207584,Q49,1,List4
P134,35,1,0.27221377362589616,0.5488905783207584,Q50,1,List4
P134,36,1,0.18861740166865315,0.4492621818708216,Q51,1,List4
P134,37,1,0.3338402270884023,0.6160172486322975,Q52,1,List4
P134,38,1,0.39466737064413937,0.6792704429329866,Q53,1,List4
P134,39,1,0.4230583695127834,0.7081495869913339,Q54,1,List4
P134,40,1,0.14864970036578723,0.3958050954979103,Q55,1,List4
P134,41,1,0.08177731673582296,0.2900157684452383,Q58,1,List4
P134,41,1,0.08177731673582296,0.2900157684452383,Q56,1,List4
P134,41,1,0.08177731673582296,0.2900157684452383,Q57,0,List4
P134,42,1,0.06914931419231042,0.2660915636993122,Q60,1,List4
P134,42,1,0.06914931419231042,0.2660915636993122,Q59,1,List4
P134,43,0,0.0826935914552737,0.29168340774312307,Q61,1,List4
P134,44,0,0.062193478846672055,0.25204638139776775,Q62,1,List4
P134,44,0,0.062193478846672055,0.25204638139776775,Q63,1,List4
P134,45,0,0.1062008009943378,0.3319473027371045,Q64,1,List4
P134,46,0,0.23406642728904847,0.5049962070020795,Q65,1,List4
P134,47,0,0.32947232947232946,0.6113785029690431,Q66,0,List4
P134,48,0,0.07315285123317798,0.273878947844744,Q68,1,List4
P134,48,0,0.07315285123317798,0.273878947844744,Q67,1,List4
P134,49,0,0.11247895622895623,0.3420073153890625,Q69,1,List4
P134,50,0,0.1319808701018204,0.3717985836457535,Q70,1,List4
P134,50,0,0.1319808701018204,0.3717985836457535,Q71,1,List4
P134,51,0,0.1264360678134509,0.3635329423126708,Q72,1,List4
P134,51,0,0.1264360678134509,0.3635329423126708,Q74,1,List4
P134,51,0,0.1264360678134509,0.3635329423126708,Q73,1,List4
P134,52,0,0.17105581058226624,0.42639242985054043,Q75,1,List4
P134,53,0,0.09945088468578402,0.320834242189607,Q76,1,List4
P134,54,0,0.05506826329036687,0.23687524807201837,Q78,1,List4
P134,54,0,0.05506826329036687,0.23687524807201837,Q77,1,List4
P134,55,0,0.16162154953993865,0.41372390514501095,Q79,1,List4
P134,56,0,0.02979020979020979,0.17346705917780855,Q80,1,List4
P134,57,0,0.07919272984775168,0.2852652885139734,Q81,1,List4
P134,57,0,0.07919272984775168,0.2852652885139734,Q82,1,List4
P134,58,0,0.14836248849138498,0.39540125531334136,Q83,1,List4
P134,59,0,0.18082080455099553,0.4392163170620373,Q84,1,List4
P134,60,0,0.15701617110067814,0.4074317938493347,Q85,1,List4
P134,61,0,0.036639209225700166,0.19260228979013738,Q86,0,List4
P134,62,0,0.28987706784033995,0.5685400360309378,Q87,1,List4
P134,62,0,0.28987706784033995,0.5685400360309378,Q88,1,List4
P134,63,0,0.10622381807301018,0.331984654886356,Q90,0,List4
P134,63,0,0.10622381807301018,0.331984654886356,Q89,0,List4
P135,1,0,0.3155695703586914,0.5965065831199944,Q1,1,List5
P135,1,0,0.3155695703586914,0.5965065831199944,Q2,1,List5
P135,10,0,0.06997857223412654,0.2677213331672127,Q16,1,List5
P135,11,0,0.03808206546795758,0.19640658203739894,Q17,1,List5
P135,12,0,0.08988490347725474,0.30449150614479026,Q18,1,List5
P135,13,0,0.23738025055268977,0.5088998953810218,Q20,1,List5
P135,13,0,0.23738025055268977,0.5088998953810218,Q19,0,List5
P135,14,0,0.05499536034642747,0.23671540287414472,Q22,0,List5
P135,14,0,0.05499536034642747,0.23671540287414472,Q21,1,List5
P135,15,0,0.01073087744552771,0.10377611747961378,Q23,0,List5
P135,16,0,0.10261391734369481,0.32608212101383277,Q24,0,List5
P135,17,0,0.18623066207199943,0.4462042176687645,Q25,1,List5
P135,18,0,0.1170028818443804,0.3491049025449328,Q27,0,List5
P135,18,0,0.1170028818443804,0.3491049025449328,Q26,1,List5
P135,19,0,0.09260866662215397,0.3092210470286735,Q28,1,List5
P135,2,0,0.1694505370901524,0.4242569291285783,Q4,1,List5
P135,2,0,0.1694505370901524,0.4242569291285783,Q3,1,List5
P135,20,0,0.15318367923196385,0.4021382034970613,Q29,0,List5
P135,21,0,0.07803263182785529,0.2831100264731392,Q30,0,List5
P135,3,0,0.16487039563437927,0.4181191581557862,Q6,1,List5
P135,3,0,0.16487039563437927,0.4181191581557862,Q5,1,List5
P135,4,0,0.11554317548746518,0.34682802882384,Q7,1,List5
P135,43,1,0.20498396804860214,0.469848886531359,Q61,1,List5
P135,44,1,0.30000530982849255,0.5796455338469115,Q63,0,List5
P135,44,1,0.30000530982849255,0.5796455338469115,Q62,1,List5
P135,45,1,0.19567601441328528,0.45822042996161266,Q64,1,List5
P135,46,1,0.2969079409697821,0.5762610194346641,Q65,1,List5
P135,47,1,0.23236754966887418,0.5029875008589988,Q66,0,List5
P135,48,1,0.1310362660805482,0.3704010552324703,Q67,0,List5
P135,48,1,0.1310362660805482,0.3704010552324703,Q68,1,List5
P135,49,1,0.42967719236520363,0.7148414225635947,Q69,1,List5
P135,5,0,0.04903417533432392,0.2232874139394652,Q9,0,List5
P135,5,0,0.04903417533432392,0.2232874139394652,Q8,0,List5
P135,50,1,0.39462517680339465,0.679227280049438,Q70,1,List5
P135,50,1,0.39462517680339465,0.679227280049438,Q71,1,List5
P135,51,1,0.16025515849768926,0.4118647347838898,Q73,1,List5
P135,51,1,0.16025515849768926,0.4118647347838898,Q72,1,List5
P135,51,1,0.16025515849768926,0.4118647347838898,Q74,1,List5
P135,52,1,0.09697351828499369,0.31667194142873545,Q75,1,List5
P135,53,1,0.09788001804239964,0.31820041673874244,Q76,1,List5
P135,54,1,0.08769080870412471,0.30063453240952376,Q78,1,List5
P135,54,1,0.08769080870412471,0.30063453240952376,Q77,1,List5
P135,55,1,0.22728870145844315,0.4969515496236448,Q79,1,List5
P135,56,1,0.18554621848739497,0.445324507373348,Q80,1,List5
P135,57,1,0.14319980810745983,0.3880860660618798,Q82,1,List5
P135,57,1,0.14319980810745983,0.3880860660618798,Q81,0,List5
P135,58,1,0.024736674114267474,0.15793472157414276,Q83,0,List5
P135,59,1,0.14292430653502586,0.3876926453561898,Q84,1,List5
P135,6,0,0.2473350032038213,0.5205159959831714,Q10,1,List5
P135,60,1,0.10011610252746271,0.3219440087144765,Q85,0,List5
P135,61,1,0.12072382593709607,0.3548538703160034,Q86,1,List5
P135,62,1,0.2595691926235859,0.5345795969560689,Q88,1,List5
P135,62,1,0.2595691926235859,0.5345795969560689,Q87,1,List5
P135,63,1,0.31082881762458914,0.5913957181917769,Q89,1,List5
P135,63,1,0.31082881762458914,0.5913957181917769,Q90,1,List5
P135,7,0,0.011808606112134523,0.10888242349784098,Q11,1,List5
P135,8,0,0.12101910828025478,0.3553067882038121,Q12,1,List5
P135,8,0,0.12101910828025478,0.3553067882038121,Q13,0,List5
P135,9,0,0.08445777111444278,0.29487076158796655,Q14,1,List5
P135,9,0,0.08445777111444278,0.29487076158796655,Q15,0,List5
P137,22,0,0.22078929506448172,0.4891573394000938,Q31,1,List1
P137,22,0,0.22078929506448172,0.4891573394000938,Q32,1,List1
P137,23,0,0.12925745716099005,0.3677576616902703,Q33,1,List1
P137,23,0,0.12925745716099005,0.3677576616902703,Q34,1,List1
P137,24,0,0.08974179390204043,0.30424123945240655,Q35,1,List1
P137,25,0,0.1773815955339456,0.4347315588713397,Q36,1,List1
P137,26,0,0.09642139123441898,0.3157378587750723,Q37,1,List1
P137,26,0,0.09642139123441898,0.3157378587750723,Q38,0,List1
P137,27,0,0.22792362768496421,0.49770869967342746,Q39,1,List1
P137,29,0,0.1649560795191863,0.4182346032806242,Q41,1,List1
P137,30,0,0.0862481590574374,0.2980747189613039,Q42,0,List1
P137,31,0,0.05455719358657054,0.23575257931511673,Q43,0,List1
P137,32,0,0.07451018241482482,0.2764742881327136,Q45,0,List1
P137,32,0,0.07451018241482482,0.2764742881327136,Q44,1,List1
P137,33,0,0.090064768422339,0.304805795268743,Q47,0,List1
P137,33,0,0.090064768422339,0.304805795268743,Q46,0,List1
P137,34,0,0.08027401225336485,0.2872611693641872,Q48,1,List1
P137,35,0,0.16764236295902077,0.4218418416276478,Q49,1,List1
P137,35,0,0.16764236295902077,0.4218418416276478,Q50,1,List1
P137,36,0,0.13391877058177826,0.374652479611423,Q51,1,List1
P137,37,0,0.178989932332068,0.4368330360061471,Q52,1,List1
P137,38,0,0.22498396407953816,0.49419684331135505,Q53,1,List1
P137,39,0,0.22923670775743993,0.499272196269437,Q54,1,List1
P137,40,0,0.10649536045681655,0.33242504543286866,Q55,1,List1
P137,41,0,0.14285714285714285,0.3875966866551806,Q57,0,List1
P137,41,0,0.14285714285714285,0.3875966866551806,Q56,1,List1
P137,41,0,0.14285714285714285,0.3875966866551806,Q58,0,List1
P137,42,0,0.13594994311717862,0.3776250616314978,Q60,1,List1
P137,42,0,0.13594994311717862,0.3776250616314978,Q59,1,List1
P137,43,1,0.14786236854138088,0.39469727999581444,Q61,1,List1
P137,44,1,0.16767781822384006,0.42188929701588146,Q62,1,List1
P137,44,1,0.16767781822384006,0.42188929701588146,Q63,1,List1
P137,45,1,0.3695652173913043,0.6534367393325544,Q64,1,List1
P137,46,1,0.24102325581395348,0.5131697753958515,Q65,1,List1
P137,47,1,0.31214116852414725,0.5928126368721229,Q66,0,List1
P137,48,1,0.12385542168674699,0.3596332719204347,Q68,0,List1
P137,48,1,0.12385542168674699,0.3596332719204347,Q67,0,List1
P137,49,1,0.29898663796968883,0.5785335367794768,Q69,1,List1
P137,50,1,0.23254859019983576,0.5032018010003907,Q71,1,List1
P137,50,1,0.23254859019983576,0.5032018010003907,Q70,1,List1
P137,51,1,0.2939411260360103,0.5730095876275941,Q72,1,List1
P137,51,1,0.2939411260360103,0.5730095876275941,Q74,0,List1
P137,51,1,0.2939411260360103,0.5730095876275941,Q73,0,List1
P137,52,1,0.22489747321074216,0.4940932721691166,Q75,1,List1
P137,53,1,0.19191625472521082,0.45346445364767063,Q76,1,List1
P137,54,1,0.1633340578135188,0.41604508540966817,Q77,0,List1
P137,54,1,0.1633340578135188,0.41604508540966817,Q78,0,List1
P137,55,1,0.3979555236728838,0.6826316724964568,Q79,1,List1
P137,56,1,0.14593077642656688,0.39196905049742536,Q80,1,List1
P137,57,1,0.34005080440304825,0.6225870428684751,Q82,1,List1
P137,57,1,0.34005080440304825,0.6225870428684751,Q81,0,List1
P137,58,1,0.21190239043824702,0.47836527670595025,Q83,0,List1
P137,59,1,0.38849622227638314,0.6729488436066711,Q84,1,List1
P137,60,1,0.16359102244389026,0.4163925348095441,Q85,0,List1
P137,61,1,0.17515864128406122,0.43181466438260024,Q86,0,List1
P137,62,1,0.2894276430892277,0.5680446394378937,Q88,1,List1
P137,62,1,0.2894276430892277,0.5680446394378937,Q87,1,List1
P137,63,1,0.3847809809060277,0.6691342573740979,Q89,1,List1
P137,63,1,0.3847809809060277,0.6691342573740979,Q90,1,List1
P138,1,0,0.2216114495122072,0.49014775571926356,Q1,0,List2
P138,1,0,0.2216114495122072,0.49014775571926356,Q2,0,List2
P138,10,0,0.28744913530010174,0.5658610270267818,Q16,1,List2
P138,11,0,0.0659992298806315,0.2598164355594096,Q17,1,List2
P138,12,0,0.12219298782353301,0.3571026481114937,Q18,1,List2
P138,13,0,0.20874077030532828,0.47448631600553265,Q19,0,List2
P138,13,0,0.20874077030532828,0.47448631600553265,Q20,0,List2
P138,14,0,0.1587886722249018,0.40986222025859814,Q21,1,List2
P138,14,0,0.1587886722249018,0.40986222025859814,Q22,0,List2
P138,15,0,0.17408468640560332,0.4304002361724927,Q23,1,List2
P138,16,0,0.3314415437003405,0.6134717318408038,Q24,0,List2
P138,17,0,0.22879478827361563,0.4987463512416582,Q25,0,List2
P138,18,0,0.2762328067751817,0.5533950152186102,Q26,0,List2
P138,18,0,0.2762328067751817,0.5533950152186102,Q27,0,List2
P138,19,0,0.2903982749873161,0.5691142731742993,Q28,1,List2
P138,2,0,0.18333103479979773,0.4424687109354295,Q4,1,List2
P138,2,0,0.18333103479979773,0.4424687109354295,Q3,1,List2
P138,20,0,0.16548885610002328,0.41895189419627354,Q29,1,List2
P138,21,0,0.193136797949196,0.45501225149545693,Q30,0,List2
P138,22,1,0.15324149108589952,0.4022184548726146,Q32,1,List2
P138,22,1,0.15324149108589952,0.4022184548726146,Q31,1,List2
P138,23,1,0.2767942128307634,0.5540226019552918,Q33,0,List2
P138,23,1,0.2767942128307634,0.5540226019552918,Q34,1,List2
P138,24,1,0.29123468426013194,0.5700351469801797,Q35,1,List2
P138,25,1,0.3669733946789358,0.6507499897870114,Q36,0,List2
P138,26,1,0.19002901206291037,0.45106378751427223,Q37,0,List2
P138,26,1,0.19002901206291037,0.45106378751427223,Q38,0,List2
P138,27,1,0.14473930106522145,0.39027871547318455,Q39,1,List2
P138,29,1,0.2037918215613383,0.46837072544650454,Q41,1,List2
P138,3,0,0.12821807168096921,0.36620591781452977,Q5,1,List2
P138,3,0,0.12821807168096921,0.36620591781452977,Q6,1,List2
P138,30,1,0.46710080043413377,0.7524751783358712,Q42,1,List2
P138,31,1,0.32902822622643474,0.610905993356005,Q43,1,List2
P138,32,1,0.30077356758882917,0.5804834615166103,Q44,1,List2
P138,32,1,0.30077356758882917,0.5804834615166103,Q45,0,List2
P138,33,1,0.22930870170808593,0.49935782893530484,Q47,1,List2
P138,33,1,0.22930870170808593,0.49935782893530484,Q46,1,List2
P138,34,1,0.239604125083167,0.5115090936061806,Q48,1,List2
P138,35,1,0.3093348239239799,0.5897806825621973,Q49,1,List2
P138,35,1,0.3093348239239799,0.5897806825621973,Q50,1,List2
P138,36,1,0.40453524441116695,0.689343668075819,Q51,1,List2
P138,37,1,0.21863117870722434,0.4865512282914481,Q52,1,List2
P138,38,1,0.1462726216171343,0.3924529652237392,Q53,1,List2
P138,39,1,0.39361467079098544,0.678193325463666,Q54,1,List2
P138,4,0,0.3362154717269875,0.6185334001715483,Q7,1,List2
P138,40,1,0.21684819864422272,0.48439113327011846,Q55,1,List2
P138,41,1,0.2640144665461121,0.5396355676081774,Q56,0,List2
P138,41,1,0.2640144665461121,0.5396355676081774,Q57,0,List2
P138,41,1,0.2640144665461121,0.5396355676081774,Q58,1,List2
P138,42,1,0.36460213859186225,0.6482883919141877,Q60,1,List2
P138,42,1,0.36460213859186225,0.6482883919141877,Q59,1,List2
P138,5,0,0.24178197232664161,0.5140562636884223,Q9,0,List2
P138,5,0,0.24178197232664161,0.5140562636884223,Q8,0,List2
P138,6,0,0.2998303429129608,0.579454614344117,Q10,1,List2
P138,7,0,0.30109853528628494,0.5808377154244968,Q11,0,List2
P138,8,0,0.24803356056633455,0.5213251345153117,Q13,0,List2
P138,8,0,0.24803356056633455,0.5213251345153117,Q12,1,List2
P138,9,0,0.1916164290945969,0.4530836648777191,Q14,1,List2
P138,9,0,0.1916164290945969,0.4530836648777191,Q15,0,List2
P139,1,1,0.04835435696679716,0.221708107192234,Q1,1,List3
P139,1,1,0.04835435696679716,0.221708107192234,Q2,0,List3
P139,10,1,0.15550066273044946,0.4053448869746511,Q16,1,List3
P139,11,1,0.07089765580331618,0.269517241641923,Q17,1,List3
P139,12,1,0.1189308653912563,0.3520934090915656,Q18,1,List3
P139,13,1,0.10545822102425877,0.3307403221114735,Q20,1,List3
P139,13,1,0.10545822102425877,0.3307403221114735,Q19,0,List3
P139,14,1,0.07527299199223489,0.2779233090345825,Q22,0,List3
P139,14,1,0.07527299199223489,0.2779233090345825,Q21,1,List3
P139,15,1,0.12284054425928757,0.3580901337851833,Q23,1,List3
P139,16,1,0.17844727694090382,0.43612482387058243,Q24,1,List3
P139,17,1,0.22338716496152872,0.49228241921771954,Q25,1,List3
P139,18,1,0.14471533158006966,0.390244651040916,Q27,0,List3
P139,18,1,0.14471533158006966,0.390244651040916,Q26,1,List3
P139,19,1,0.1115801672047016,0.3405824855347805,Q28,1,List3
P139,2,1,0.07998560978534597,0.2867300296050226,Q3,1,List3
P139,2,1,0.07998560978534597,0.2867300296050226,Q4,1,List3
P139,20,1,0.07276712328767124,0.27313736469069294,Q29,0,List3
P139,21,1,0.074758477598392,0.2769466908984352,Q30,0,List3
P139,3,1,0.08334264328008044,0.2928596136283308,Q6,0,List3
P139,3,1,0.08334264328008044,0.2928596136283308,Q5,1,List3
P139,4,1,0.09499677508522988,0.3133166065451872,Q7,0,List3
P139,43,0,0.0808900313278175,0.28839275999114033,Q61,1,List3
P139,44,0,0.1059190031152648,0.3314897111891748,Q62,0,List3
P139,44,0,0.1059190031152648,0.3314897111891748,Q63,1,List3
P139,45,0,0.1167941545838566,0.34878008505355157,Q64,1,List3
P139,46,0,0.19455594581033617,0.45680723540254353,Q65,1,List3
P139,47,0,0.10002205558006176,0.32178731189529325,Q66,1,List3
P139,48,0,0.12251550325965972,0.3575947459385768,Q68,1,List3
P139,48,0,0.12251550325965972,0.3575947459385768,Q67,0,List3
P139,49,0,0.18036699985081306,0.4386264720184397,Q69,1,List3
P139,5,1,0.05709372312983663,0.24127710064978009,Q9,0,List3
P139,5,1,0.05709372312983663,0.24127710064978009,Q8,1,List3
P139,50,0,0.07472778363189322,0.2768883321163184,Q70,1,List3
P139,50,0,0.07472778363189322,0.2768883321163184,Q71,1,List3
P139,51,0,0.11801652892561984,0.3506787617519567,Q72,1,List3
P139,51,0,0.11801652892561984,0.3506787617519567,Q74,1,List3
P139,51,0,0.11801652892561984,0.3506787617519567,Q73,0,List3
P139,52,0,0.05918606926237527,0.24574795098101235,Q75,1,List3
P139,53,0,0.06956521739130435,0.2669100760823756,Q76,1,List3
P139,54,0,0.09165075507724353,0.30756495281801555,Q78,1,List3
P139,54,0,0.09165075507724353,0.30756495281801555,Q77,1,List3
P139,55,0,0.11663597298956414,0.34853375800223724,Q79,1,List3
P139,56,0,0.19903654094700976,0.4624421942488884,Q80,0,List3
P139,57,0,0.10426131912893624,0.3287869714005157,Q81,1,List3
P139,57,0,0.10426131912893624,0.3287869714005157,Q82,0,List3
P139,58,0,0.030212341456462875,0.1747043310174329,Q83,0,List3
P139,59,0,0.058696928194091176,0.24470949968451322,Q84,0,List3
P139,6,1,0.19456478928712093,0.456818405304409,Q10,0,List3
P139,60,0,0.16958841463414634,0.4244406629148022,Q85,0,List3
P139,61,0,0.04897025171624714,0.22313935529377277,Q86,1,List3
P139,62,0,0.2112162316197424,0.4775252478695766,Q87,1,List3
P139,62,0,0.2112162316197424,0.4775252478695766,Q88,1,List3
P139,63,0,0.25721704597525585,0.5318929657703322,Q89,0,List3
P139,63,0,0.25721704597525585,0.5318929657703322,Q90,0,List3
P139,7,1,0.15207459790975655,0.4005962241383453,Q11,1,List3
P139,8,1,0.08594481665586053,0.29753401395141776,Q13,1,List3
P139,8,1,0.08594481665586053,0.29753401395141776,Q12,1,List3
P139,9,1,0.10792778649921507,0.33474003674419145,Q15,0,List3
P139,9,1,0.10792778649921507,0.33474003674419145,Q14,1,List3
P140,22,1,0.06796202643953508,0.26374231095463935,Q31,1,List4
P140,22,1,0.06796202643953508,0.26374231095463935,Q32,1,List4
P140,23,1,0.09796041394554406,0.31833566923046563,Q34,1,List4
P140,23,1,0.09796041394554406,0.31833566923046563,Q33,1,List4
P140,24,1,0.05866293780796378,0.2446371873064955,Q35,1,List4
P140,25,1,0.07632850241545894,0.27991726464696515,Q36,1,List4
P140,26,1,0.09937439846005774,0.3207064308129914,Q38,0,List4
P140,26,1,0.09937439846005774,0.3207064308129914,Q37,0,List4
P140,27,1,0.12199876872563103,0.3568060366538577,Q39,1,List4
P140,29,1,0.1316031941031941,0.37124032811749025,Q41,1,List4
P140,30,1,0.10288251674569128,0.3265244351509861,Q42,0,List4
P140,31,1,0.08010801080108011,0.286955557453124,Q43,1,List4
P140,32,1,0.09097016930932544,0.30638358388983666,Q45,0,List4
P140,32,1,0.09097016930932544,0.30638358388983666,Q44,1,List4
P140,33,1,0.10636400486420754,0.3322120732701427,Q46,0,List4
P140,33,1,0.10636400486420754,0.3322120732701427,Q47,0,List4
P140,34,1,0.15664944248028284,0.40692755120807245,Q48,1,List4
P140,35,1,0.18631178707224336,0.44630840430003144,Q50,1,List4
P140,35,1,0.18631178707224336,0.44630840430003144,Q49,1,List4
P140,36,1,0.23519269776876267,0.5063250870364532,Q51,1,List4
P140,37,1,0.44894472361809046,0.7342537462751021,Q52,1,List4
P140,38,1,0.2657407407407407,0.5415916081376279,Q53,1,List4
P140,39,1,0.31214017521902376,0.5928115650377412,Q54,1,List4
P140,40,1,0.032238626092196444,0.18053019738396908,Q55,1,List4
P140,41,1,0.158,0.4087821731264729,Q57,0,List4
P140,41,1,0.158,0.4087821731264729,Q58,0,List4
P140,41,1,0.158,0.4087821731264729,Q56,0,List4
P140,42,1,0.06618705035971223,0.26019442796785397,Q59,0,List4
P140,42,1,0.06618705035971223,0.26019442796785397,Q60,0,List4
P140,43,0,0.11265894549283227,0.34229204984090233,Q61,1,List4
P140,44,0,0.13190862196020633,0.37169184370612235,Q62,1,List4
P140,44,0,0.13190862196020633,0.37169184370612235,Q63,0,List4
P140,45,0,0.04322886357968243,0.20944342527133758,Q64,1,List4
P140,46,0,0.12906724511930587,0.3674740843861691,Q65,1,List4
P140,47,0,0.18935930170417434,0.45020969343613987,Q66,0,List4
P140,48,0,0.183206106870229,0.4423072580088116,Q67,0,List4
P140,48,0,0.183206106870229,0.4423072580088116,Q68,0,List4
P140,49,0,0.20401437986818455,0.4686469224396492,Q69,1,List4
P140,50,0,0.10563232830820771,0.3310236493970853,Q71,0,List4
P140,50,0,0.10563232830820771,0.3310236493970853,Q70,0,List4
P140,51,0,0.09819241210355559,0.3187256897469953,Q73,0,List4
P140,51,0,0.09819241210355559,0.3187256897469953,Q74,0,List4
P140,51,0,0.09819241210355559,0.3187256897469953,Q72,1,List4
P140,52,0,0.1859452736318408,0.44583756189369,Q75,0,List4
P140,53,0,0.08463749600766528,0.2951937669208004,Q76,0,List4
P140,54,0,0.09972591187012439,0.32129346220550614,Q78,0,List4
P140,54,0,0.09972591187012439,0.32129346220550614,Q77,0,List4
P140,55,0,0.19189034837235866,0.4534315606547516,Q79,1,List4
P140,56,0,0.1097009735744089,0.3375871234577214,Q80,1,List4
P140,57,0,0.1300771208226221,0.368977629349471,Q82,1,List4
P140,57,0,0.1300771208226221,0.368977629349471,Q81,0,List4
P140,58,0,0.07444693015162814,0.27635382969798555,Q83,0,List4
P140,59,0,0.08092316681273737,0.28845351632224914,Q84,0,List4
P140,60,0,0.0513189448441247,0.22852061893778206,Q85,0,List4
P140,61,0,0.07073221323376892,0.2691947608866257,Q86,1,List4
P140,62,0,0.12438025436516491,0.36042915845194595,Q87,1,List4
P140,62,0,0.12438025436516491,0.36042915845194595,Q88,1,List4
P140,63,0,0.15353021709368278,0.4026190637226468,Q89,1,List4
P140,63,0,0.15353021709368278,0.4026190637226468,Q90,1,List4
P141,1,0,0.06939799331103678,0.2665812460372716,Q1,1,List5
P141,1,0,0.06939799331103678,0.2665812460372716,Q2,1,List5
P141,10,0,0.07638177032830032,0.2800175561298614,Q16,1,List5
P141,11,0,0.03252825425965234,0.1813482829413957,Q17,1,List5
P141,12,0,0.045835662381218556,0.2157628463822876,Q18,1,List5
P141,13,0,0.1255528827500582,0.36220221369531314,Q19,1,List5
P141,13,0,0.1255528827500582,0.36220221369531314,Q20,1,List5
P141,14,0,0.06808829881555914,0.26399306128495154,Q21,1,List5
P141,14,0,0.06808829881555914,0.26399306128495154,Q22,0,List5
P141,15,0,0.06130643881029089,0.25020375077675366,Q23,0,List5
P141,16,0,0.06413635564927078,0.25603992151160204,Q24,0,List5
P141,17,0,0.01992011470708726,0.14161147034239907,Q25,1,List5
P141,18,0,0.05404856655567287,0.2346303460829222,Q27,1,List5
P141,18,0,0.05404856655567287,0.2346303460829222,Q26,0,List5
P141,19,0,0.09339639585703167,0.31057716497532345,Q28,0,List5
P141,2,0,0.045875096376252894,0.21585710879312256,Q3,1,List5
P141,2,0,0.045875096376252894,0.21585710879312256,Q4,1,List5
P141,20,0,0.04461815163254012,0.21283327674388994,Q29,0,List5
P141,21,0,0.04074234671754401,0.20324371343101147,Q30,0,List5
P141,3,0,0.07971526061889635,0.28623134342750844,Q5,1,List5
P141,3,0,0.07971526061889635,0.28623134342750844,Q6,0,List5
P141,4,0,0.06540657198551936,0.25862041026696675,Q7,1,List5
P141,43,1,0.04093078758949881,0.20371978743852492,Q61,0,List5
P141,44,1,0.16828356186656548,0.42269944181035385,Q62,1,List5
